Area,Perimeter,Length,Width,AspectRation,Class,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Eccentricity,Color
32034,671.505,256.5395092,159.6311076,1.607077173,DERMASON,32454,201.9578064,0.759549496,0.987058606,0.892734942,0.787238609,0.008008351,0.001897354,0.619744628,0.995977445,0.78282045,
32036,665.675,248.5658622,164.4457259,1.511537383,DERMASON,32421,201.9641108,0.8054913,0.988124981,0.90849733,0.812517492,0.007758954,0.002085998,0.660184674,0.997893815,0.749876286,
32048,655.044,242.9274442,168.1903973,1.444359774,DERMASON,32309,202.001933,0.727206717,0.991921756,0.938576876,0.831531957,0.007580112,0.002235482,0.691445395,0.998695914,0.721563486,
32052,675.892,266.138377,154.1767099,1.726190533,DERMASON,32475,202.0145388,0.687929258,0.986974596,0.881678775,0.75905828,0.008303331,0.001700328,0.576169473,0.99457829,0.815107077,
32054,666.875,257.4984326,159.0768072,1.618705059,DERMASON,32398,202.0208414,0.753467162,0.989382061,0.905739323,0.784551733,0.00803327,0.001877407,0.615521421,0.996347638,0.786352738,
32061,670.265,259.0224855,157.9466356,1.639936708,DERMASON,32383,202.042899,0.768406672,0.990056511,0.896796375,0.780020694,0.008079052,0.001844865,0.608432284,0.997790436,0.792571008,
32061,653.995,237.928599,171.9643956,1.383592215,DERMASON,32411,202.042899,0.71913061,0.989201197,0.94197217,0.8491745,0.007421122,0.00238033,0.721097331,0.997704653,0.691102974,
32107,669.826,243.8172888,167.8074196,1.45295893,DERMASON,32510,202.1877891,0.794904806,0.987603814,0.89926065,0.829259443,0.007593898,0.002215166,0.687671224,0.999158046,0.725472932,
32131,663.45,242.5844506,169.1960022,1.433748123,DERMASON,32562,202.2633427,0.794142363,0.986763712,0.91731334,0.833785274,0.007549857,0.002250792,0.695197884,0.996738661,0.716611473,
32138,665.691,251.4435063,163.2265641,1.540457019,DERMASON,32461,202.2853739,0.795278513,0.990049598,0.9113461,0.804496313,0.007823869,0.002021611,0.647214318,0.997005839,0.760653593,
32147,671.343,253.992246,161.3868279,1.573810262,DERMASON,32469,202.3136961,0.710823659,0.990082848,0.896316486,0.796534931,0.007900963,0.00196191,0.634467897,0.998532086,0.772182663,
32165,675.195,250.3883323,163.8465583,1.528187927,DERMASON,32606,202.3703287,0.702599388,0.986474882,0.886614816,0.808225874,0.007784497,0.002048997,0.653229064,0.998256769,0.756174708,
32171,679.084,257.229689,159.9665422,1.608021812,DERMASON,32547,202.3892028,0.679745605,0.988447476,0.876652405,0.786803434,0.007995701,0.001890172,0.619059644,0.995461411,0.783110873,
32179,667.081,248.1933904,165.4593715,1.500026189,DERMASON,32529,202.4143654,0.802508853,0.98924037,0.908709913,0.815550991,0.007712899,0.002104757,0.665123418,0.997702546,0.745366403,
32184,678.671,263.0023569,156.3592873,1.682038602,DERMASON,32581,202.4300904,0.731188659,0.987814984,0.878074368,0.769689264,0.008171836,0.001769136,0.592421562,0.996475936,0.80408328,
32190,663.51,245.3431254,167.3946603,1.465656819,DERMASON,32559,202.4489589,0.734931507,0.988666728,0.918831542,0.825166625,0.007621719,0.002179713,0.680899959,0.997965669,0.731083539,
32216,660.801,247.121501,166.3037032,1.485965112,DERMASON,32541,202.5307018,0.711013021,0.990012599,0.927128854,0.819559209,0.007670769,0.002134716,0.671677297,0.99808903,0.739675864,
32221,667.427,248.5096472,166.2182438,1.495080453,DERMASON,32581,202.5464178,0.827091408,0.988950615,0.908952808,0.815044487,0.007712661,0.002099468,0.664297515,0.99317823,0.743388097,
32240,664.568,253.9243151,161.8962686,1.568438342,DERMASON,32548,202.6061276,0.761023511,0.990537053,0.917330949,0.797899671,0.007876064,0.001969165,0.636643885,0.99853668,0.770386748,
32257,679.625,261.0839521,157.7447956,1.655103429,DERMASON,32758,202.6595371,0.802572651,0.984706026,0.877597033,0.776223646,0.00809387,0.001812523,0.602523148,0.997238128,0.796838886,
32272,661.624,240.6785257,171.1197673,1.406491661,DERMASON,32708,202.7066516,0.732206466,0.986669928,0.926431352,0.842229904,0.007457813,0.002314802,0.709351211,0.997696563,0.703203201,
32276,655.523,234.1552467,176.0141183,1.330320823,DERMASON,32578,202.7192136,0.730226244,0.99072994,0.943873303,0.865747048,0.007254779,0.002514016,0.749517951,0.997099337,0.659507054,
32283,673.37,257.2697121,160.2294838,1.605632783,DERMASON,32615,202.7411952,0.710328287,0.989820635,0.894697497,0.788049217,0.007969201,0.001895867,0.621021569,0.99713259,0.782375183,
32323,664.437,242.4343542,169.9603597,1.426417046,DERMASON,32692,202.8667587,0.728783369,0.988712835,0.920055252,0.836790476,0.007500367,0.00226845,0.700218301,0.998803321,0.713105002,
32360,659.906,243.1000201,170.0215219,1.429819104,DERMASON,32697,202.9828359,0.713278081,0.989693244,0.933800759,0.834976631,0.007512362,0.002252442,0.697185975,0.996849826,0.714741062,
32390,670.025,251.4769827,164.245181,1.531107221,DERMASON,32753,203.0769038,0.804500633,0.988917046,0.906648186,0.807536744,0.007764032,0.002036649,0.652115593,0.998458893,0.757252594,
32406,675.291,259.8476025,159.14108,1.632812864,DERMASON,32736,203.1270555,0.807485299,0.989919355,0.893003926,0.781716104,0.008018503,0.00184701,0.611080068,0.997779395,0.790517033,
32449,655.38,237.8567997,173.8685559,1.368026544,DERMASON,32793,203.261777,0.798155208,0.989509956,0.949346631,0.85455525,0.007330173,0.002411319,0.730264676,0.999021461,0.68239892,
32502,667.023,245.6255001,169.3750465,1.450187056,DERMASON,32843,203.4277063,0.776630824,0.98961727,0.917990805,0.828202716,0.007557243,0.002193258,0.685919739,0.994711927,0.724222642,
32508,674.073,250.5413872,165.818335,1.510938988,DERMASON,32951,203.4464822,0.700452489,0.986555795,0.899054981,0.812027444,0.007707069,0.002067054,0.659388569,0.996295898,0.749645044,
32532,678.937,269.9474163,154.0422782,1.752424202,DERMASON,32797,203.5215686,0.675722832,0.991919993,0.88687349,0.753930419,0.008297904,0.001653763,0.568411076,0.996097326,0.821201662,
32541,675.258,243.6372084,171.8054585,1.418099346,DERMASON,33058,203.5497188,0.811982234,0.98436082,0.896811735,0.835462367,0.007487084,0.002250091,0.697997367,0.989829609,0.709039055,
32556,661.061,240.9902865,172.2914798,1.398735949,DERMASON,32854,203.5966272,0.787384816,0.990929567,0.936176707,0.844833334,0.007402331,0.002326122,0.713743362,0.998338499,0.699194786,
32594,669.871,240.5127998,173.1557031,1.388997275,DERMASON,32909,203.7154136,0.736987293,0.99042815,0.912778016,0.847004458,0.007379051,0.002342735,0.717416551,0.996489635,0.694032348,
32609,668.679,240.565921,173.0431786,1.390207478,DERMASON,32994,203.7622838,0.756238404,0.988331212,0.916456754,0.847012258,0.007377286,0.00234226,0.717429765,0.997376224,0.694681885,
32618,674.388,258.3032768,161.3710513,1.600679147,DERMASON,32985,203.7904008,0.707303322,0.98887373,0.901254663,0.788957861,0.007919041,0.001892638,0.622454507,0.996349949,0.780836989,
32639,662.16,238.9193282,174.4626437,1.369458373,DERMASON,33017,203.8559921,0.791824357,0.988551352,0.935450527,0.853241944,0.007320057,0.002393222,0.728021815,0.99699557,0.683216683,
32677,677.007,254.0073338,164.3518726,1.545509216,DERMASON,33003,203.9746274,0.703639104,0.99012211,0.895912764,0.803026528,0.007773276,0.0019939,0.644851605,0.996624098,0.762459507,
32685,667.306,251.0103646,166.1443327,1.510797031,DERMASON,32949,203.9995944,0.744193989,0.991987617,0.922376636,0.812713828,0.007679681,0.002066681,0.660503767,0.99788713,0.749590136,
32685,670.674,252.5139393,165.2260746,1.528293521,DERMASON,33102,203.9995944,0.711022646,0.987402574,0.91313589,0.807874587,0.007725683,0.002029983,0.652661348,0.99745811,0.756213831,
32706,660.328,237.9122873,175.4114305,1.356310057,DERMASON,32998,204.0651184,0.745079278,0.991150979,0.94257924,0.857732573,0.00727427,0.002428716,0.735705167,0.997844317,0.675571433,
32708,680.721,259.8021476,161.0423351,1.613253729,DERMASON,33247,204.0713577,0.698888889,0.983788011,0.887003954,0.78548757,0.007943077,0.001865202,0.616990723,0.995362585,0.784708236,
32743,693.638,260.359802,160.5226333,1.621950728,DERMASON,33290,204.1805143,0.763240093,0.983568639,0.855189928,0.784224418,0.007951617,0.001855225,0.615007939,0.997512574,0.78732238,
32781,674.424,260.4018626,160.8078929,1.619335083,DERMASON,33087,204.2989611,0.793075918,0.990751655,0.905661755,0.784552611,0.007943683,0.001856479,0.615522799,0.996737663,0.786541507,
32798,661.676,231.3968745,181.234626,1.27678071,DERMASON,33212,204.3519283,0.738860104,0.987534626,0.941383237,0.883123113,0.007055213,0.002647128,0.779906434,0.99576949,0.621744853,
32810,667.916,245.8958884,170.1754657,1.44495499,DERMASON,33134,204.3893086,0.770911654,0.990221525,0.924213696,0.831202628,0.007494541,0.002206746,0.690897808,0.998316236,0.721837028,
32824,678.112,254.1066959,164.8981867,1.54099145,DERMASON,33193,204.4329103,0.804036841,0.988883198,0.897012528,0.804516031,0.007741491,0.002000521,0.647246043,0.997400619,0.76084567,
32851,665.889,231.3076094,181.9489977,1.271277184,DERMASON,33289,204.5169731,0.782166667,0.986842501,0.931010924,0.884177454,0.007041113,0.002654476,0.78176977,0.993846071,0.617449511,
32853,686.741,262.8971066,159.5824631,1.647405996,DERMASON,33338,204.5231986,0.698881042,0.985452037,0.875384686,0.777959108,0.008002225,0.00180808,0.605220374,0.997043673,0.794690443,
32853,662.223,238.1110673,176.1123771,1.352040505,DERMASON,33202,204.5231986,0.720460526,0.989488585,0.941404732,0.85894033,0.007247772,0.002433528,0.73777849,0.997506402,0.673021617,
32885,667.373,242.9053379,172.7362749,1.406220772,DERMASON,33249,204.6227808,0.724977954,0.989052302,0.927834347,0.842397218,0.007386509,0.002294493,0.709633073,0.997900767,0.703064696,
32952,713.957,249.4059194,168.9680807,1.476053456,DERMASON,33439,204.8311243,0.783899515,0.985436167,0.81235813,0.821276114,0.007568764,0.002124034,0.674494455,0.995589872,0.735539133,
32953,675.085,258.5233923,162.8425082,1.587567,DERMASON,33268,204.8342323,0.811910218,0.990531442,0.908631745,0.792323783,0.007845216,0.001907196,0.627776978,0.996638013,0.776680564,
32990,670.713,245.6423405,171.2736784,1.434209523,DERMASON,33358,204.9491951,0.742349235,0.988968164,0.921549635,0.834339856,0.007445964,0.002225731,0.696122996,0.99838623,0.716829795,
33005,671.799,251.2951082,167.7223781,1.49828014,DERMASON,33383,204.9957833,0.710885672,0.988676871,0.918990231,0.815757158,0.00761385,0.002079829,0.665459741,0.997045114,0.744670816,
33015,679.242,250.3239225,168.5529973,1.485134803,DERMASON,33428,205.0268362,0.702521545,0.987645088,0.899232721,0.819046115,0.007582127,0.002104768,0.670836538,0.99628269,0.739333382,
33049,680.429,239.4500637,176.4089364,1.357357902,DERMASON,33505,205.1323809,0.756685594,0.986390091,0.89702089,0.856681254,0.007245304,0.002407207,0.733902771,0.996168726,0.676192082,
33060,669.728,250.066476,168.7113235,1.482215129,DERMASON,33438,205.1665161,0.794253315,0.988695496,0.926223511,0.820447904,0.007564019,0.002114153,0.673134763,0.99773053,0.738123246,
33078,746.481,249.5987479,171.0502583,1.459212925,DERMASON,34653,205.2223615,0.786784644,0.95454939,0.745953216,0.822209099,0.007545763,0.002127218,0.676027802,0.986468506,0.728259989,
33092,665.894,242.4997355,174.19325,1.392130496,DERMASON,33403,205.2657863,0.725701754,0.990689459,0.93782688,0.846457774,0.007328047,0.002320541,0.716490763,0.997448641,0.695709279,
33103,673.502,251.6665948,167.9170796,1.498755191,DERMASON,33474,205.2998993,0.738576528,0.988916771,0.917063564,0.815761422,0.007602531,0.002076781,0.665466698,0.997371668,0.744860371,
33128,672.417,249.4920343,169.3029783,1.473642323,DERMASON,33481,205.3774078,0.753662754,0.989456707,0.920720286,0.823182225,0.007531153,0.002133169,0.677628975,0.998582737,0.734516603,
33131,678.928,257.9328173,163.8824239,1.573889446,DERMASON,33491,205.3867069,0.700458783,0.989250844,0.903227119,0.796279857,0.007785241,0.0019307,0.63406161,0.997942877,0.772208967,
33132,671.793,238.166285,178.9587248,1.330844781,DERMASON,33522,205.3898065,0.812556714,0.988365849,0.922542895,0.862379856,0.007188407,0.002452488,0.743699015,0.989747953,0.659844217,
33167,669.671,245.3668123,172.542499,1.422065947,DERMASON,33555,205.4982627,0.79818545,0.988436895,0.92937946,0.837514498,0.00739792,0.002245219,0.701430535,0.997480478,0.710989852,
33172,673.649,255.1735001,166.0027753,1.53716406,DERMASON,33489,205.5137518,0.762294329,0.990534205,0.91857407,0.805388302,0.007692436,0.00199648,0.648650316,0.997081954,0.759464586,
33184,674.669,252.2230287,168.2058201,1.499490497,DERMASON,33518,205.5509208,0.697142857,0.990035205,0.916129964,0.814956992,0.007600742,0.002068114,0.664154899,0.99589396,0.745153322,
33190,670.902,254.6851463,166.2636038,1.531815385,DERMASON,33480,205.5695028,0.789504983,0.991338112,0.926614183,0.80715152,0.007673551,0.002009076,0.651493575,0.997967882,0.75751291,
33190,681.471,263.7494965,161.0785054,1.637397217,DERMASON,33566,205.5695028,0.816221135,0.988798189,0.898095165,0.779411925,0.007946656,0.001808974,0.607482949,0.994690891,0.791842496,
33192,672.88,250.0924522,169.4980689,1.475488505,DERMASON,33510,205.5756964,0.761354253,0.990510295,0.921229944,0.821998803,0.007534721,0.002121933,0.675682033,0.996961072,0.735300121,
33198,687.953,267.4495915,159.0087648,1.681980185,DERMASON,33583,205.5942762,0.828045495,0.988535866,0.881463324,0.768721594,0.008056196,0.001735346,0.590932889,0.993937409,0.804068013,
33212,674.809,254.4395168,166.7323254,1.526035915,DERMASON,33624,205.6376224,0.727025962,0.987746847,0.916522563,0.808198447,0.007661072,0.002016236,0.65318473,0.996783358,0.755375168,
33213,684.27,261.4875575,162.1965754,1.612164479,DERMASON,33610,205.6407182,0.7276372,0.988188039,0.891380173,0.786426399,0.007873048,0.001857612,0.618466481,0.997069692,0.784377224,
33220,680.942,239.313642,177.2603629,1.350068555,DERMASON,33670,205.6623876,0.725961538,0.986634987,0.900304142,0.859384304,0.007203903,0.002423803,0.738541381,0.997081496,0.671832478,
33222,679.444,256.3828441,165.4872051,1.549260826,DERMASON,33590,205.6685784,0.792566262,0.989044358,0.90433284,0.802193217,0.007717261,0.001971328,0.643513957,0.996970964,0.763786379,
33250,670.611,245.8324785,172.6497789,1.423879486,DERMASON,33588,205.7552305,0.81567069,0.989936882,0.929095096,0.83697334,0.007393458,0.002238071,0.700524371,0.997462281,0.711874568,
33257,699.209,257.9021903,164.4426667,1.568341085,DERMASON,33814,205.7768878,0.77630719,0.983527533,0.854828346,0.797887321,0.007754824,0.001938733,0.636624177,0.998443853,0.770354025,
33272,671.659,247.3729375,171.9769022,1.438407916,DERMASON,33626,205.8232886,0.700477905,0.989472432,0.926810818,0.832036401,0.007434868,0.002197973,0.692284573,0.995787609,0.718803708,
33281,682.893,261.1941933,162.5140637,1.607209784,DERMASON,33657,205.8511241,0.797569977,0.988828476,0.896810964,0.788115239,0.007848147,0.001867694,0.62112563,0.99827919,0.782861258,
33291,678.712,245.0529144,174.008211,1.408283626,DERMASON,33779,205.882048,0.703499429,0.985553154,0.908166858,0.840153436,0.007360936,0.002262285,0.705857796,0.994047976,0.704116738,
33332,709.061,269.7650499,157.7832913,1.70971874,DERMASON,33788,206.0087874,0.672395707,0.986504084,0.833113246,0.763660035,0.008093275,0.00169787,0.583176649,0.997068045,0.811111524,
33338,675.102,244.6992602,173.8084438,1.407867506,DERMASON,33716,206.0273281,0.789177161,0.988788706,0.919201273,0.841961386,0.00733995,0.002275315,0.708898975,0.998035831,0.703905018,
33338,670.674,244.7223855,173.8789605,1.40742954,DERMASON,33679,206.0273281,0.719732297,0.989874996,0.931379051,0.841881824,0.007340644,0.00227467,0.708765005,0.997536805,0.703681911,
33341,681.437,260.2936874,163.5800509,1.591231241,DERMASON,33685,206.0365979,0.79900786,0.989787739,0.902271135,0.79155434,0.007807015,0.001890548,0.626558273,0.996999098,0.777854692,
33344,685.672,239.8058344,177.2609897,1.352840435,DERMASON,33868,206.0458672,0.749977508,0.984528168,0.891240126,0.859219575,0.007191874,0.002417901,0.738258279,0.998745651,0.673501918,
33378,667.268,240.0370346,177.4984468,1.352333155,DERMASON,33703,206.1508902,0.724333239,0.990356942,0.942040509,0.858829516,0.007191474,0.002413379,0.737588137,0.997464892,0.673197471,
33418,676.03,257.2438883,165.7911331,1.551614272,DERMASON,33698,206.2743782,0.787825923,0.991690902,0.918879115,0.801863086,0.007697764,0.001963113,0.642984409,0.997663786,0.764612674,
33422,675.888,255.7015012,166.8150925,1.532843926,DERMASON,33734,206.2867229,0.816764418,0.990751171,0.91937529,0.806748189,0.007650694,0.001999091,0.65084264,0.997640187,0.757890192,
33424,668.556,243.5825579,175.1560263,1.390660448,DERMASON,33705,206.292895,0.75374346,0.991662958,0.939707526,0.846911605,0.007287654,0.002312703,0.717259266,0.997464093,0.69492441,
33428,679.713,251.6475609,169.4683023,1.484924068,DERMASON,33815,206.3052387,0.705902228,0.988555375,0.909220261,0.819818153,0.007528047,0.002097646,0.672101805,0.998020146,0.739246343,
33429,679.27,249.3812917,171.0141798,1.458249205,DERMASON,33812,206.3083245,0.815500585,0.988672661,0.910433817,0.82728068,0.007460028,0.002155419,0.684393323,0.998016019,0.727833541,
33433,686.276,257.175223,165.893145,1.550246232,DERMASON,33818,206.3206672,0.75350462,0.98861553,0.892046698,0.802257172,0.007692257,0.001965568,0.64361657,0.997764163,0.764132922,
33436,682.334,245.9445117,174.2372314,1.4115497,DERMASON,33786,206.3299237,0.697862748,0.98964068,0.90246456,0.838928758,0.00735568,0.002247517,0.703801461,0.993450741,0.705769813,
33458,671.645,246.2353126,173.4278846,1.419813851,DERMASON,33767,206.3977924,0.807813028,0.990849054,0.93203081,0.838213618,0.007359535,0.002241037,0.70260207,0.997564151,0.709884922,
33468,683.722,255.9969811,166.8002313,1.534751955,DERMASON,33849,206.4286344,0.706075949,0.988744128,0.899664359,0.806371362,0.007649007,0.001994919,0.650234774,0.99794909,0.758587581,
33478,679.068,249.7409809,171.0499395,1.460047175,DERMASON,33879,206.4594718,0.711193253,0.988163759,0.912310846,0.826694406,0.007459854,0.002149265,0.68342364,0.997830755,0.728628263,
33485,676.777,246.0158437,173.6391453,1.416822476,DERMASON,33895,206.4810552,0.729965992,0.987903821,0.918689992,0.839299828,0.007347046,0.002248853,0.704424201,0.99804404,0.708406443,
33485,680.024,254.9307513,167.7173591,1.52000218,DERMASON,33825,206.4810552,0.780991254,0.989948263,0.909937758,0.809949581,0.007613282,0.002021081,0.656018324,0.997149282,0.75311072,
33529,668.926,247.5205101,172.7727385,1.432636376,DERMASON,33773,206.6166709,0.791450288,0.992775294,0.941617046,0.834745657,0.007382281,0.002210991,0.696800313,0.998261475,0.716084281,
